Amsterdam,,Netherlands,X,52.37312,4.89319,133,<li><a href="http://dx.doi.org/10.1186/1745-6215-13-236">Prinsen (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-236">Prinsen (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-236">Prinsen (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0094-2">King-Kallimanis (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0100-8">Groeneveld (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s00415-012-6510-x">Zoons (2012) J NEUROL</a></li><li><a href="http://dx.doi.org/10.1007/s00415-012-6510-x">Zoons (2012) J NEUROL</a></li><li><a href="http://dx.doi.org/10.1097/GCO.0b013e328359f10a">van der Kooij (2012) CURR OPIN OBSTET GYN</a></li><li><a href="http://dx.doi.org/10.1097/GCO.0b013e328359f10a">van der Kooij (2012) CURR OPIN OBSTET GYN</a></li><li><a href="http://dx.doi.org/10.1007/s00198-012-1935-8">Roux (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1111/j.1399-5448.2012.00872.x">de Wit (2012) PEDIATR DIABETES</a></li><li><a href="http://dx.doi.org/10.1111/j.1399-5448.2012.00872.x">de Wit (2012) PEDIATR DIABETES</a></li><li><a href="http://dx.doi.org/10.3109/13685538.2012.699562">Behre (2012) AGING MALE</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1080/15374416.2012.698725">van Steensel (2012) J CLIN CHILD ADOLESC</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0082-6">Gundy (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0082-6">Gundy (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1177/0272989X12447238">Edelaar-Peeters (2012) MED DECIS MAKING</a></li><li><a href="http://dx.doi.org/10.1093/humrep/des310">Moll (2012) HUM REPROD</a></li><li><a href="http://dx.doi.org/10.1093/humrep/des310">Moll (2012) HUM REPROD</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1293.2012.01020.x">Grijsen (2012) HIV MED</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1293.2012.01020.x">Grijsen (2012) HIV MED</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1293.2012.01020.x">Grijsen (2012) HIV MED</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1293.2012.01020.x">Grijsen (2012) HIV MED</a></li><li><a href="http://dx.doi.org/10.1186/1471-2458-12-848">Zonneveld (2012) BMC PUBLIC HEALTH</a></li><li><a href="http://dx.doi.org/10.1186/1471-2458-12-848">Zonneveld (2012) BMC PUBLIC HEALTH</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0051-0">Hajos (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0051-0">Hajos (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0051-0">Hajos (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0051-0">Hajos (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0051-0">Hajos (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0061-y">Kempen (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0061-y">Kempen (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.healthpo1.2012.06.006">de Bruin (2012) HEALTH POLICY</a></li><li><a href="http://dx.doi.org/10.1093/neuonc/nos161">Klein (2012) NEURO-ONCOLOGY</a></li><li><a href="http://dx.doi.org/10.1111/j.1651-2227.2012.02766.x">Knook (2012) ACTA PAEDIATR</a></li><li><a href="http://dx.doi.org/10.1007/s00277-012-1458-6">Efficace (2012) ANN HEMATOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2012.01.071">Tacke (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2012.01.071">Tacke (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2012.01.071">Tacke (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1097/JTO.0b013e318252cfef">Lagerwaard (2012) J THORAC ONCOL</a></li><li><a href="http://dx.doi.org/10.1097/JTO.0b013e318252cfef">Lagerwaard (2012) J THORAC ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.pec.2011.12.004">Henselmans (2012) PATIENT EDUC COUNS</a></li><li><a href="http://dx.doi.org/10.1016/j.pec.2011.12.004">Henselmans (2012) PATIENT EDUC COUNS</a></li><li><a href="http://dx.doi.org/10.1111/j.1471-0528.2012.03344.x">Korfage (2012) BJOG-INT J OBSTET GY</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24089">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24089">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24089">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24089">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-66">Revicki (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1016/j.beem.2011.11.001">Wiersinga (2012) BEST PRACT RES CL EN</a></li><li><a href="http://dx.doi.org/10.1038/bmt.2011.130">Braamse (2012) BONE MARROW TRANSPL</a></li><li><a href="http://dx.doi.org/10.1038/bmt.2011.130">Braamse (2012) BONE MARROW TRANSPL</a></li><li><a href="http://dx.doi.org/10.1038/bmt.2011.130">Braamse (2012) BONE MARROW TRANSPL</a></li><li><a href="http://dx.doi.org/10.1038/bmt.2011.130">Braamse (2012) BONE MARROW TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr631">van den Beukel (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr631">van den Beukel (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr631">van den Beukel (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr631">van den Beukel (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr631">van den Beukel (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1007/s12529-011-9158-5">Chinapaw (2012) INT J BEHAV MED</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1215">King (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1007/s11060-012-0819-2">Efficace (2012) J NEURO-ONCOL</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-49">Verrips (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0036164">Buffart (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0036164">Buffart (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0036164">Buffart (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1002/acr.21609">Haverman (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1002/acr.21609">Haverman (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1002/acr.21609">Haverman (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1002/acr.21609">Haverman (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1007/s00223-012-9590-9">Walsh (2012) CALCIFIED TISSUE INT</a></li><li><a href="http://dx.doi.org/10.1002/pbc.23158">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1002/pbc.23158">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1002/pbc.23158">Engelen (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1186/1472-6963-12-85">Suijker (2012) BMC HEALTH SERV RES</a></li><li><a href="http://dx.doi.org/10.1186/1472-6963-12-85">Suijker (2012) BMC HEALTH SERV RES</a></li><li><a href="http://dx.doi.org/10.1186/1472-6963-12-85">Suijker (2012) BMC HEALTH SERV RES</a></li><li><a href="http://dx.doi.org/10.1186/1472-6963-12-85">Suijker (2012) BMC HEALTH SERV RES</a></li><li><a href="http://dx.doi.org/10.1016/j.pec.2011.07.017">Ten Klooster (2012) PATIENT EDUC COUNS</a></li><li><a href="http://dx.doi.org/10.1016/j.ejvs.2012.01.014">Frans (2012) EUR J VASC ENDOVASC</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1720-0">Silverman (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1097/MOO.0b013e32834f5fd7">Verdonck-de Leeuw (2012) CURR OPIN OTOLARYNGO</a></li><li><a href="http://dx.doi.org/10.1016/j.det.2011.11.004">van Cranenburgh (2012) DERMATOL CLIN</a></li><li><a href="http://dx.doi.org/10.1016/j.det.2011.11.004">van Cranenburgh (2012) DERMATOL CLIN</a></li><li><a href="http://dx.doi.org/10.1186/1748-717X-7-42">Rodrigues (2012) RADIAT ONCOL</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9942-3">Mazairac (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9942-3">Mazairac (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.3899/jrheum.110947">Karras (2012) J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.1016/j.critrevonc.2011.02.007">Efficace (2012) CRIT REV ONCOL HEMAT</a></li><li><a href="http://dx.doi.org/10.1002/acr.20649">Tomasson (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1093/rheumatology/ker378">Haverman (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1093/rheumatology/ker378">Haverman (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1093/rheumatology/ker378">Haverman (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1093/rheumatology/ker378">Haverman (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1093/rheumatology/ker378">Haverman (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0030936">Joling (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0030936">Joling (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0030936">Joling (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0030936">Joling (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1186/1471-244X-12-1">Haagsma (2012) BMC PSYCHIATRY</a></li><li><a href="http://dx.doi.org/10.1159/000334639">Mazairac (2012) BLOOD PURIFICAT</a></li><li><a href="http://dx.doi.org/10.1159/000334639">Mazairac (2012) BLOOD PURIFICAT</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD008101.pub2">Langendam (2012) COCHRANE DB SYST REV</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD008101.pub2">Langendam (2012) COCHRANE DB SYST REV</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD005060.pub3">Malanda (2012) COCHRANE DB SYST REV</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD005060.pub3">Malanda (2012) COCHRANE DB SYST REV</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD005060.pub3">Malanda (2012) COCHRANE DB SYST REV</a></li><li><a href="http://dx.doi.org/10.1634/theoncologist.2011-0111">Boers-Doets (2012) ONCOLOGIST</a></li><li><a href="http://dx.doi.org/10.1634/theoncologist.2011-0111">Boers-Doets (2012) ONCOLOGIST</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2842.2011.02242.x">Van der Meulen (2012) J ORAL REHABIL</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2842.2011.02242.x">Van der Meulen (2012) J ORAL REHABIL</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2842.2011.02242.x">Van der Meulen (2012) J ORAL REHABIL</a></li><li><a href="http://dx.doi.org/10.1258/jtt.2011.110504">Hazenberg (2012) J TELEMED TELECARE</a></li><li><a href="http://dx.doi.org/10.1007/s00404-011-1921-y">Boormans (2012) ARCH GYNECOL OBSTET</a></li><li><a href="http://dx.doi.org/10.1007/s00404-011-1921-y">Boormans (2012) ARCH GYNECOL OBSTET</a></li><li><a href="http://dx.doi.org/10.1007/s00404-011-1921-y">Boormans (2012) ARCH GYNECOL OBSTET</a></li><li><a href="http://dx.doi.org/10.1530/EJE-11-0740">Jakob (2012) EUR J ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1007/s00520-010-1073-9">Hilarius (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-010-1073-9">Hilarius (2012) SUPPORT CARE CANCER</a></li>
Anchorage,,United States,X,61.14348,-149.11427,1,<li><a href="http://dx.doi.org/10.1353/hpu.2012.0092">Edwards (2012) J HEALTH CARE POOR U</a></li>
Ancona,,Italy,X,43.6117,13.5088,1,<li><a href="http://dx.doi.org/10.1258/ijsa.2012.011391">Bucciardini (2012) INT J STD AIDS</a></li>
Angers,,France,X,47.46948,-0.5536,4,<li><a href="http://dx.doi.org/10.1378/chest.11-2196">Luyt (2012) CHEST</a></li><li><a href="http://dx.doi.org/10.1097/YIC.0b013e3283534fa9">Clay (2012) INT CLIN PSYCHOPHARM</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-39">Poirier (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-39">Poirier (2012) TRIALS</a></li>
Ankara,,Turkey,X,39.94293,32.86048,22,<li><a href="http://dx.doi.org/10.1185/03007995.2012.728132">Sendur (2012) CURR MED RES OPIN</a></li><li><a href="http://dx.doi.org/10.1185/03007995.2012.728132">Sendur (2012) CURR MED RES OPIN</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1340-4">Yavas (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1340-4">Yavas (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1016/j.jds.2012.05.014">Cimilli (2012) J DENT SCI</a></li><li><a href="http://dx.doi.org/10.7883/yoken.65.392">Gul (2012) JPN J INFECT DIS</a></li><li><a href="http://dx.doi.org/10.1016/j.archger.2011.10.019">Gokkaya (2012) ARCH GERONTOL GERIAT</a></li><li><a href="http://dx.doi.org/10.1016/j.archger.2011.10.019">Gokkaya (2012) ARCH GERONTOL GERIAT</a></li><li><a href="http://dx.doi.org/10.1016/j.archger.2011.10.019">Gokkaya (2012) ARCH GERONTOL GERIAT</a></li><li><a href="http://dx.doi.org/10.1016/j.archger.2011.10.019">Gokkaya (2012) ARCH GERONTOL GERIAT</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1288-4">Yavas (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1288-4">Yavas (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1097/IGC.0b013e3182559c03">Yavas (2012) INT J GYNECOL CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00296-011-1822-1">Eser (2012) RHEUMATOL INT</a></li><li><a href="http://dx.doi.org/10.1093/humrep/des113">Cinar (2012) HUM REPROD</a></li><li><a href="http://dx.doi.org/10.1093/humrep/des113">Cinar (2012) HUM REPROD</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9979-3">Hapa (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9979-3">Hapa (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9979-3">Hapa (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-410X.2011.10677.x">Vasarainen (2012) BJU INT</a></li><li><a href="http://dx.doi.org/10.1097/MPH.0b013e3182467f5f">Yagci-Kupeli (2012) J PEDIAT HEMATOL ONC</a></li><li><a href="http://dx.doi.org/10.1097/WON.0b013e31823efd47">Basak (2012) J WOUND OSTOMY CONT</a></li>
Ann Arbor,,United States,48109,42.28536,-83.72391,59,<li><a href="http://dx.doi.org/10.1007/s11136-011-0086-2">Pinto (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfs386">Perl (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfs386">Perl (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1002/art.34614">Saggar (2012) ARTHRITIS RHEUM-US</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0085-3">Bogart (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1097/MCG.0b013e3182500de8">Cohen (2012) J CLIN GASTROENTEROL</a></li><li><a href="http://dx.doi.org/10.1097/MCG.0b013e3182500de8">Cohen (2012) J CLIN GASTROENTEROL</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.279">Ou (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1176/appi.ps.201100505">Bowersox (2012) PSYCHIAT SERV</a></li><li><a href="http://dx.doi.org/10.1345/aph.1R146">Mohammad (2012) ANN PHARMACOTHER</a></li><li><a href="http://dx.doi.org/10.1097/JOM.0b013e3182611a85">Choi (2012) J OCCUP ENVIRON MED</a></li><li><a href="http://dx.doi.org/10.1097/JOM.0b013e3182611a85">Choi (2012) J OCCUP ENVIRON MED</a></li><li><a href="http://dx.doi.org/10.2337/dc11-2478">Zhang (2012) DIABETES CARE</a></li><li><a href="http://dx.doi.org/10.2337/dc11-2478">Zhang (2012) DIABETES CARE</a></li><li><a href="http://dx.doi.org/10.1177/0961203312461965">Moorthy (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1089/rej.2011.1308">Huang (2012) REJUV RES</a></li><li><a href="http://dx.doi.org/10.1089/rej.2011.1308">Huang (2012) REJUV RES</a></li><li><a href="http://dx.doi.org/10.1016/j.joca.2012.06.017">Gooch (2012) OSTEOARTHR CARTILAGE</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-117">Khanna (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1177/1553350611429028">Jacobs (2012) SURG INNOV</a></li><li><a href="http://dx.doi.org/10.1378/chest.11-1332">Berry (2012) CHEST</a></li><li><a href="http://dx.doi.org/10.1016/j.pcl.2012.05.010">Sandberg (2012) PEDIATR CLIN N AM</a></li><li><a href="http://dx.doi.org/10.1016/j.pcl.2012.05.010">Sandberg (2012) PEDIATR CLIN N AM</a></li><li><a href="http://dx.doi.org/10.1016/j.oraloncology.2012.02.016">Urba (2012) ORAL ONCOL</a></li><li><a href="http://dx.doi.org/10.1089/pop.2011.0037">Ou (2012) POPUL HEALTH MANAG</a></li><li><a href="http://dx.doi.org/10.1089/pop.2011.0037">Ou (2012) POPUL HEALTH MANAG</a></li><li><a href="http://dx.doi.org/10.1089/pop.2011.0037">Ou (2012) POPUL HEALTH MANAG</a></li><li><a href="http://dx.doi.org/10.1089/pop.2011.0037">Ou (2012) POPUL HEALTH MANAG</a></li><li><a href="http://dx.doi.org/10.1089/pop.2011.0037">Ou (2012) POPUL HEALTH MANAG</a></li><li><a href="http://dx.doi.org/10.3899/jrheum.111375">Strand (2012) J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.1212/WNL.0b013e31825dcdc1">Weaver (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1016/j.cct.2012.02.010">Goodrich (2012) CONTEMP CLIN TRIALS</a></li><li><a href="http://dx.doi.org/10.1016/j.cct.2012.02.010">Goodrich (2012) CONTEMP CLIN TRIALS</a></li><li><a href="http://dx.doi.org/10.1016/j.cct.2012.02.010">Goodrich (2012) CONTEMP CLIN TRIALS</a></li><li><a href="http://dx.doi.org/10.1097/MPH.0b013e318253f0ba">Myrvik (2012) J PEDIAT HEMATOL ONC</a></li><li><a href="http://dx.doi.org/10.1093/eurjhf/hfs054">Riegel (2012) EUR J HEART FAIL</a></li><li><a href="http://dx.doi.org/10.1186/1748-717X-7-82">Vainshtein (2012) RADIAT ONCOL</a></li><li><a href="http://dx.doi.org/10.1002/lt.23415">Fredericks (2012) LIVER TRANSPLANT</a></li><li><a href="http://dx.doi.org/10.1002/lt.23415">Fredericks (2012) LIVER TRANSPLANT</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2011.11.026">Rhodes (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.281">Khera (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1111/j.1399-0012.2011.01541.x">Chisholm-Burns (2012) CLIN TRANSPLANT</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr568">Szeifert (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1093/ndt/gfr568">Szeifert (2012) NEPHROL DIAL TRANSPL</a></li><li><a href="http://dx.doi.org/10.1016/j.arthro.2012.03.013">Mohtadi (2012) ARTHROSCOPY</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2011.10.038">Ng (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1001/archophthalmol.2011.2727">Stein (2012) ARCH OPHTHALMOL-CHIC</a></li><li><a href="http://dx.doi.org/10.1001/archophthalmol.2011.2727">Stein (2012) ARCH OPHTHALMOL-CHIC</a></li><li><a href="http://dx.doi.org/10.1001/archophthalmol.2011.2727">Stein (2012) ARCH OPHTHALMOL-CHIC</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-5491.2011.03542.x">Rhodes (2012) DIABETIC MED</a></li><li><a href="http://dx.doi.org/10.1016/j.healun.2012.01.029">Wissman (2012) J HEART LUNG TRANSPL</a></li><li><a href="http://dx.doi.org/10.5435/JAAOS-20-04-194">Li (2012) J AM ACAD ORTHOP SUR</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2648.2011.05778.x">Shyu (2012) J ADV NURS</a></li><li><a href="http://dx.doi.org/10.1097/SPV.0b013e31824a021d">Kenton (2012) FEMALE PELVIC MED RE</a></li><li><a href="http://dx.doi.org/10.1378/chest.11-2539">Han (2012) CHEST</a></li><li><a href="http://dx.doi.org/10.1002/acr.20649">Tomasson (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.jtcvs.2011.10.024">Song (2012) J THORAC CARDIOV SUR</a></li><li><a href="http://dx.doi.org/10.1159/000339863">Kogan (2012) HORM RES PAEDIAT</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2011.08.006">Khanna (2012) VALUE HEALTH</a></li>
Antalya,,Turkey,07070,36.89394,30.71438,1,<li><a href="http://dx.doi.org/10.3109/08880018.2012.693577">Uygun (2012) PEDIATR HEMAT ONCOL</a></li>
Antofagasta,,Chile,X,-23.63125,-70.39276,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2011.11.028">Rajmil (2012) VALUE HEALTH</a></li>
Antrim,,United Kingdom,BT41,54.71848,-6.20526,9,<li><a href="http://dx.doi.org/10.1183/09031936.00194611">Elborn (2012) EUR RESPIR J</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-170">McAuley (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-170">McAuley (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-170">McAuley (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1016/j.ophtha.2012.04.015">Chakravarthy (2012) OPHTHALMOLOGY</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01254.x">Lloyd (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.3310/hta16080">Crawford (2012) HEALTH TECHNOL ASSES</a></li><li><a href="http://dx.doi.org/10.3310/hta16060">Reeves (2012) HEALTH TECHNOL ASSES</a></li><li><a href="http://dx.doi.org/10.1179/102453312X13221316477372">Auerswald (2012) HEMATOLOGY</a></li>
Antwerp,,Belgium,X,51.22208,4.39771,6,<li><a href="http://dx.doi.org/10.1136/jnnp-2012-302361">von Steinbuechel (2012) J NEUROL NEUROSUR PS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1016/j.jstrokecerebrovasdis.2011.01.007">Sprigg (2012) J STROKE CEREBROVASC</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0040628">Masquillier (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0040628">Masquillier (2012) PLOS ONE</a></li>
Anyang,,South Korea,X,37.39631,126.93094,1,<li><a href="http://dx.doi.org/10.1097/BRS.0b013e318268ff05">Kim (2012) SPINE</a></li>
Ap Lei Chau,,Hong Kong,X,22.24354,114.14902,3,<li><a href="http://dx.doi.org/10.1093/fampra/cms027">Wong (2012) FAM PRACT</a></li><li><a href="http://dx.doi.org/10.1093/fampra/cms027">Wong (2012) FAM PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2011.01753.x">Wong (2012) J EVAL CLIN PRACT</a></li>
Apeldoorn,,Netherlands,X,52.21652,5.96566,1,<li><a href="http://dx.doi.org/10.1007/s11136-011-0001-x">Ten Voorde (2012) QUAL LIFE RES</a></li>
Aracatuba,,Brazil,16015,-21.14223,-50.48451,1,<li><a href="http://dx.doi.org/10.1111/j.1365-2842.2011.02285.x">Goiato (2012) J ORAL REHABIL</a></li>
