,raw_address,simple_address,longitude,latitude
191,"University Lubeck,Klin Anasthesiol & Intens Med,Ratzeburger Allee 160,D-23538 Lubeck,Germany.","Lubeck,Germany",10.67,53.8704
192,"Charite University Med Berlin,Klin Dermatol Venerol & Allergol,Div Evidence Based Med dEBM,Charitepl 1,D-10117 Berlin,Germany.","Berlin,Germany",13.4015,52.5218
193,"Northwestern University,Feinberg Sch Med,Dept Surg,676 North St Clair St,Suite 650,Chicago,IL 60611 USA.","Chicago,USA",-87.6861,41.8373
194,"676 North St Clair St,Suite 650,Chicago,IL 60611 USA.","Chicago,USA",-87.6861,41.8373
195,"Lund University,Skane University Hosp,Dept Clin Sci Lund,Neurosurg,Lund,Sweden.","Lund University,Sweden",-97.76253,30.28885
196,"Caxias do Sul University,Dept Neurosurg,Caxias Do Sul,RS,Brazil.","Caxias,Brazil",-43.35,-4.833
197,"Kuopio University Hosp,NeuroCtr,Neurosurg,Kuopio,Finland.","Kuopio,Finland",27.6949,62.8943
198,"MJHS Inst Innovat Palliat Care,39 Broadway,3rd Floor,New York,NY 10006 USA.","Broadway,USA",-78.8016,38.6083
199,"Cleveland Clin,Main Campus,9500 Euclid Ave,Cleveland,OH 44195 USA.","Cleveland,USA",-95.0992,30.3399
200,"University Naples Parthenope,Dept Movement Sci & Wellbeing,Via Medina 40,I-80133 Naples,Italy.","Naples,Italy",14.245,40.84
201,"St Boniface Gen Hosp,IH Asper Clin Res,CR3012-369,Tache Ave,Winnipeg,MB R2H 2A6,Canada.","Winnipeg,Canada",-97.166,49.883
202,"3912 Taubman Ctr SPC 5362,Ann Arbor,MI 48109 USA.","Ann Arbor,USA",-83.7312,42.2757
203,"Orebro University Hosp,Inst Med & Hlth,Dept Anaesthesiol & Intens Care,Orebro,Sweden.","Orebro,Sweden",15.22,59.2803
204,"5 Marine View Plaza,Hoboken,NJ 07030 USA.","Hoboken,USA",-74.0279,40.7452
205,"University Hong Kong,Dept Family Med & Primary Care,Ap Lei Chau Clin,3-F,161 Main St,Ap Lei Chau,Hong Kong,China.","Hong Kong,China",114.185,22.305
206,"Integrated Hlth Care Ctr Juan Llorens,Pain Unit,Juan Llorens 8,Valencia 46008,Spain.","Valencia,Spain",-0.4,39.485
207,"Ghent University Hosp,Dept Pediat Cardiol,De Pintelaan 185,B-9000 Ghent,Belgium.","Ghent University Hosp,Belgium",-81.982208,33.470211
208,"UCL,Dept Epidemiol & Publ Hlth,London WC1E 7HB,United Kingdom.","London,United Kingdom",-0.1167,51.5
209,"Julius Maximilian University Wurzburg,Acad Teaching Hosp,Med Miss Hosp,Dept Internal Med,Salvatorstr 7,D-97074 Wurzburg,Germany.","Wurzburg,Germany",9.95,49.8004
210,"Fed University Rio Grande do Norte FACISA,Rua Vila Trairi S-N,Santa Cruz,RN,Brazil.","Rio Grande,Brazil",-52.12,-32.0495
211,"Corvinus University Budapest,Dept Hlth Econ,Fovam Ter 8,H-1093 Budapest,Hungary.","Budapest,Hungary",19.0833,47.5
212,"University North Carolina Chapel Hill,Dept Hlth Behav,Gillings Sch Global Publ Hlth,Campus Box,7440,319C Rosenau Hall,Chapel Hill,NC 27599 USA.","Chapel Hill,USA",-79.0387,35.9271
213,"Shatin Hosp,Dept Psychiat,Hong Kong,Hong Kong,China.","Hong Kong,China",114.185,22.305
214,"University Queensland,Sch Hlth & Rehabil Sci,Bldg 84A,St Lucia,Qld 4072,Australia.","University Queensland,Australia",152.31051,-24.89742
215,"Tokyo Med & Dent University,Grad Sch Med & Dent Sci,Dept Gerontol & Gerodontol,Bunkyo Ku,Tokyo,Japan.","Tokyo,Japan",139.7514,35.685
216,"University Cologne,Ctr Dent Med,Dept Operat Dent & Periodontol,Cologne,Germany.","Cologne,Germany",6.95,50.93
217,"Vrije University Amsterdam Med Ctr,Dept Ophthalmol,De Boelelaan 1117,NL-1081 HV Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
218,"Cincinnati Childrens Hosp Med Ctr,Div Gen & Community Pediat,ML 7035,3333 Burnet Ave,Cincinnati,OH 45229 USA.","Cincinnati,USA",-84.506,39.1412
219,"University Melbourne,Melbourne Med Sch,1-58 Arthur St,Melbourne,Vic 3078,Australia.","Melbourne,Australia",144.975,-37.82
220,"Pfizer Med Affairs,17 Blvd Plaine,B-1050 Brussels,Belgium.","Brussels,Belgium",4.3333,50.8333
221,"Sci Inst Publ Hlth WIV ISP,Dept Publ Hlth & Surveillance,14 Juliette Wytsman St,B-1050 Brussels,Belgium.","Brussels,Belgium",4.3333,50.8333
222,"NIOSH,ERSO,CDC,Washington,DC 20201 USA.","Washington,USA",-77.0163,38.9047
223,"Tokyo Med & Dent University,Dept Maxillofacial Prosthet,Grad Sch,Bunkyo Ku,1-5-45 Yushima,Tokyo 1138549,Japan.","Tokyo,Japan",139.7514,35.685
224,"Vrije University Amsterdam,Med Ctr,Dept Otolaryngol Head & Neck Surg,POB 7057,NL-1007 MB Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
225,"5841 S Maryland Ave,MC5068,Chicago,IL 60037 USA.","Chicago,USA",-87.6861,41.8373
226,"University Glasgow,Sch Med Dent & Nursing,Glasgow,Lanark,United Kingdom.","Glasgow,United Kingdom",-4.2507,55.8744
227,"Rigshosp,Ctr Rheumatol & Spine Dis,Copenhagen Ctr Arthrit Res COPECARE,Glostrup,Denmark.","Rigshosp,Denmark",12.56902,55.67576
228,"McMaster University,Dept Pediat,Hamilton,ON L8S 4K1,Canada.","Hamilton,Canada",-79.83,43.25
229,"Nantong University,Sch Publ Hlth,Dept Hlth Management,Nantong,Jiangsu,China.","Nantong,China",120.825,32.0304
230,"McMaster University,3N27,1280 Main St W,Hamilton,ON L8N 3Z5,Canada.","Hamilton,Canada",-79.83,43.25
231,"Kings Coll London,Guys & St Thomas NHS Fdn Trust,Div Canc Studies,London SE1 1UL,United Kingdom.","London,United Kingdom",-0.1167,51.5
232,"University Auckland,Sch Nursing,Auckland,New Zealand.","Auckland,New Zealand",174.763,-36.8481
233,"Ludwig Maximilians University Munchen,Klinikum University Munchen,Friedrich Baur Inst Neurol Klin & Poliklin,Ziemssenstr,D-80336 Munich,Germany.","Munich,Germany",11.575,48.1299
234,"Eulji University,Dept Urol,Nowon Eulji Med Ctr,Sch Med,68 Hangeulbiseok Ro,Seoul,South Korea.","Seoul,South Korea",126.9997,37.5663
235,"University Basque Country UPV EHU,Fac Med & Nursing,Dept Physiol,Barrio Sarriena S-N,E-48940 Leioa,Bizkaia,Spain.","University Basque Country UPV EHU,Spain",-2.58986,42.96435
236,"James Cook University,Coll Med Dent,Queensland Res Ctr Peripheral Vasc Dis,Townsville,Qld 4811,Australia.","Townsville,Australia",146.77,-19.25
237,"Heidelberg University,Neurol Clin,Neuenheimer Feld 400,D-69120 Heidelberg,Germany.","Heidelberg,Germany",8.7,49.42
238,"Hop Pasteur 2,Serv Neurol,30 Voie Romaine,F-06000 Nice,France.","Nice,France",7.265,43.715
239,"CHU Clermont Ferrand,Serv Neurol,58 Rue Montalembert,F-63000 Clermont Ferrand,France.","CHU Clermont Ferrand,France",3.08252,45.77721
240,"University Gondar,Coll Med & Hlth Sci,Sch Pharm,Dept Pharmaceut Chem,Gondar,Ethiopia.","University Gondar,Ethiopia",37.46897,12.61023
241,"Brighton & Sussex University Hosp NHS Trust,Lawson Unit,Eastern Rd,Brighton BN2 1HS,E Sussex,United Kingdom.","Brighton,United Kingdom",-0.17,50.8303
242,"St Jude Childrens Res Hosp,Dept Epidemiol & Canc Control,262 Danny Thomas Pl,MS 735,Memphis,TN 38105 USA.","Memphis,USA",-89.9773,35.1047
243,"University Med & Pharm TIrgu Mures,Dept Endocrinol,Gheorghe Marinescu St 38,Targu Mures,Mures,Romania.","University Med & Pharm TIrgu Mures,Romania",24.55786,46.54268
244,"University Oxford,Kadoorie Ctr,NDORMS,OxfordTrauma,Oxford OX3 9DU,United Kingdom.","Oxford,United Kingdom",-1.25,51.7704
245,"Chinese University Hong Kong,Dept Psychiat,Hong Kong,Hong Kong,China.","Hong Kong,China",114.185,22.305
246,"Ishikawa Prefectural Nursing University,1-1 Gakuendai,Kahoku,Ishikawa,Japan.","Ishikawa Prefectural Nursing University,Japan",141.13758,39.80122
247,"Uppsala University,Dept Plast & Oral & Maxillofacial Surg,Inst Surg Sci,SE-75185 Uppsala,Sweden.","Uppsala,Sweden",17.6333,59.85
248,"Erasmus University,Dept Publ Hlth,Med Ctr,Rotterdam,Netherlands.","Rotterdam,Netherlands",4.48,51.92
249,"Weifang Med University,Sch Publ Hlth & Management,Weifang City,Shandong,China.","Weifang,China",119.1001,36.7204
250,"Catholic University Korea,Coll Nursing,222 Banpo Daero,Seoul 06591,South Korea.","Seoul,South Korea",126.9997,37.5663
251,"Educ University Hong Kong,Dept Hlth & Phys Educ,10 Lo Ping Rd,Tai Po,Hong Kong,China.","Hong Kong,China",114.185,22.305
252,"Shanghai Jiao Tong University,Sch Med,Peoples Hosp 9,Dept Cardiol,Shanghai 200011,China.","Shanghai,China",121.4365,31.2165
253,"University Lubeck,Inst Social Med & Epidemiol,Lubeck,Germany.","Lubeck,Germany",10.67,53.8704
254,"University Iowa,Coll Publ Hlth,Dept Hlth Management & Policy,145 N Riverside Dr,100 Coll Publ Hlth Bldg,Iowa City,IA 52242 USA.","Riverside,USA",-117.3949,33.9382
255,"Nantong University,Dept Rheumatol,Affiliated Hosp,Nantong,Jiangsu,China.","Nantong,China",120.825,32.0304
256,"Med University Graz,Dept Internal Med,Div Cardiol,Graz,Austria.","Graz,Austria",15.41,47.0778
257,"Chinese University Hong Kong,Fac Med,Nethersole Sch Nursing,6-F Esther Lee Bldg,Shatin,Hong Kong,China.","Hong Kong,China",114.185,22.305
258,"Shandong University,Sch Publ Hlth,Dept Social Med & Hlth Serv Management,Jinan,Shandong,China.","Jinan,China",116.995,36.675
259,"Chung Ang University,Coll Nursing,Seoul,South Korea.","Seoul,South Korea",126.9997,37.5663
260,"Radboud University Nijmegen,Dept Intens Care Med,Radboud Inst Hlth Sci,Med Ctr,Nijmegen,Netherlands.","Radboud University Nijmegen,Netherlands",5.85865,51.84169
261,"University East Anglia,Fac Med & Hlth Sci,Sch Hlth Sci,Norwich,Norfolk,United Kingdom.","Norwich,United Kingdom",1.3,52.6304
262,"University Toronto,Lawrence S Bloomberg Fac Nursing,Toronto,ON,Canada.","Toronto,Canada",-79.42,43.7
263,"Ave Amer 7,Cordoba 14008,Spain.","Cordoba,Spain",-4.77,37.88
264,"University Massachusetts,Dept Publ Hlth,412 Arnold House,715 North Pleasant St,Amherst,MA 01003 USA.","Arnold,USA",-90.3725,38.4294
265,"700 Childrens Dr,Fac Off Bldg,3rd Fl,Columbus,OH 43205 USA.","Columbus,USA",-89.0299,43.3354
266,"Islamic Azad University,Tehran Med Sci Branch,Dept Nursing & Midwifery,Tehran,Iran.","Tehran,Iran",51.4243,35.6719
267,"University Porto,Ctr Psychol,Rua Alfredo Allen,P-4200135 Oporto,Portugal.","Porto,Portugal",-8.62,41.15
268,"University Melbourne,St Vincents Hosp Melbourne,Dept Rheumatol,41 Victoria Parade,Fitzroy,Vic 3065,Australia.","Melbourne,Australia",144.975,-37.82
269,"Duke University,Sch Med,Durham,NC 27708 USA.","Durham,USA",-78.9045,35.9801
270,"McMaster University,Dept Pediat,Hamilton,ON,Canada.","Hamilton,Canada",-79.83,43.25
271,"Victoria Hosp,London Hlth Sci Ctr,B1-177,London,ON N6A 5W9,Canada.","Victoria,Canada",-123.35,48.4333
272,"London Hlth Sci Ctr,Dept Pediat,London,ON,Canada.","London,Canada",-81.25,42.97
273,"Technion Fac Med,Div Allergy & Clin Immunol,Bnai Zion Med Ctr,Haifa,Israel.","Haifa,Israel",34.98,32.8204
274,"Ardabil University Med Sci,Sch Med,Dept Internal Med,Pulm Div,Ardebil,Iran.","Ardabil,Iran",48.3,38.25
275,"Orebro University,Sch Med Sci,Dept Resp Med,S-70182 Orebro,Sweden.","Orebro,Sweden",15.22,59.2803
276,"University Med Ctr Hamburg Eppendorf,Dept Med Psychol,Martinistr 52,D-20246 Hamburg,Germany.","Hamburg,Germany",10,53.55
277,"University Copenhagen,Hvidovre Hosp,Dept Pediat,Kettegaard Alle 30,DK-2650 Hvidovre,Denmark.","University Copenhagen,Denmark",12.56902,55.67576
278,"1301 Barbara Jordan Blvd,Suite 200,Austin,TX 78723 USA.","Jordan,USA",-93.635,44.665
279,"RehaClin,Quellenstr 34,CH-5330 Bad Zurzach,Switzerland.","RehaClin,Switzerland",7.44813,46.948
280,"Tuulikinpolku 15,Riihimaki 11120,Finland.","Tuulikinpolku 15,Finland",27.75372,64.24328
281,"Merck Sharp & Dohme Spain,Med Affairs Dept,Calle Josefa Valcarcel 38,Madrid 28027,Spain.","Madrid,Spain",-3.6834,40.4
282,"Iuliu Hatieganu University Med & Pharm,Dept Otorhinolaryngol,Cluj Napoca,Romania.","Iuliu Hatieganu University Med & Pharm,Romania",23.58121,46.76678
283,"Inst Fed Educ Ciencia & Tecnol Bahia,Dept Tecnol Saude & Biol,BR-40301015 Salvador,BA,Brazil.","Salvador,Brazil",-38.48,-12.97
284,"Lithuanian University Hlth Sci,Fac Odontol,Clin Orthodont,Med Acad,LT-50106 Kaunas,Lithuania.","Kaunas,Lithuania",23.88,54.9504
285,"Chang Gung University,Div Hematol & Oncol,Dept Pediat,5 Fu Shin St,Taoyuan 33302,Taiwan.","Taoyuan,Taiwan",121.3111,24.9889
286,"University Akureyri,Sch Hlth Sci,IS-600 Solborg V Nordurslod,Akureyri,Iceland.","University Akureyri,Iceland",-18.0904,65.68106
287,"University Sydney,Fac Hlth Sci,Discipline Physiotherapy,Lidcombe,NSW 1825,Australia.","Sydney,Australia",151.1852,-33.92
288,"University Manchester,Manchester Acad Hlth Sci Ctr,Salford Royal NHS Fdn Trust,Dermatol Ctr,Manchester,Lancs,United Kingdom.","Manchester,United Kingdom",-2.248,53.5004
289,"University Sargodha,Fac Pharm,Sargodha,Pakistan.","Sargodha,Pakistan",72.675,32.0854
290,"University Poonch,Fac Hlth & Med Sci,Dept Eastern Med & Surg,Rawalakot,AJ&K,Pakistan.","University Poonch,Pakistan",74.08465,33.93723
291,"CHU Clermont Ferrand,Serv Psychiat Adulte A & Psychol Med,Pole Psychiat,58 Rue Montalembert,F-630031 Clermont Ferrand 1,France.","CHU Clermont Ferrand,France",3.08252,45.77721
292,"University Montenegro,Med Fac,Clin Ctr Montenegro,Podgorica 81000,Montenegro.","Podgorica,Montenegro",19.2663,42.466
293,"Nagoya University,Grad Sch Med,Dept Orthopaed,Showa Ku,65 Tsurumai Cho,Nagoya,Aichi 4668550,Japan.","Nagoya,Japan",136.915,35.155
294,"University Kent,Ctr Hlth Serv Studies,Canterbury CT2 7NZ,Kent,United Kingdom.","University Kent,United Kingdom",0.23873,51.45557
295,"Regis University,Sch Pharm,3333 Regis Blvd,H-28,Denver,CO 80221 USA.","Denver,USA",-104.8759,39.7621
296,"Odense University Hosp,Dept Dermatol,JB Winsloews Vej 2C,Entrance 141,2nd Floor,DK-5000 Odense,Denmark.","Odense,Denmark",10.3833,55.4004
297,"Cty Hosp Ryhov,Dept Internal Med,S-55185 Jonkoping,Sweden.","Jonkoping,Sweden",14.165,57.7713
298,"University Glasgow,British Heart Fdn,Cardiovasc Res Ctr,126 University Pl,Glasgow G12 8TA,Lanark,United Kingdom.","Glasgow,United Kingdom",-4.2507,55.8744
299,"Yale University,Sch Med,333 Cedar St,POB 208025,New Haven,CT 06520 USA.","New Haven,USA",-85.0282,41.0669
300,"UPMC Presbyterian Hosp,Suite 5-B,200 Lothrop St,Pittsburgh,PA 15213 USA.","Pittsburgh,USA",-79.9763,40.4396
301,"Johns Hopkins Sch Med,Armstrong Inst Patient Safety & Qual,Baltimore,MD 21205 USA.","Hopkins,USA",-93.4058,44.9259
302,"Adult Div,British Columbia Prov Bleeding Disorders Program,Vancouver,BC,Canada.","Vancouver,Canada",-123.1216,49.2734
303,"Great Ormond St Hosp Children NHS Fdn Trust,Haemophilia Ctr,London,United Kingdom.","London,United Kingdom",-0.1167,51.5
304,"Consorcio Hosp Gen Valencia,Dept Trauma & Orthopaed Surg,Ave Tres Cruces 2,Valencia 46014,Spain.","Valencia,Spain",-0.4,39.485
305,"CHU Nantes,Clin Ophtalmol,Hotel Dieu,1 Pl Alexis Ricordeau,F-44093 Nantes,France.","Nantes,France",-1.59,47.2104
306,"Oxford University Hosp,Translat Gastroenterol Unit,Oxford OX3 9DU,United Kingdom.","Oxford,United Kingdom",-1.25,51.7704
307,"Meizhou Peoples Hosp,Dept Urol,63 Huang Tang Rd,Meizhou 514031,Guangdong,China.","Meizhou,China",116.12,24.3005
308,"Antwerp University Hosp,Dept Pulmonol,Wilrijkstr 10,B-2650 Edegem,Belgium.","Antwerp University Hosp,Belgium",-81.98221,33.47021
309,"University Miami,Dept Psychol,5665 Ponce de Leon Blvd,Coral Gables,FL 33146 USA.","Miami,USA",-80.2102,25.784
310,"Chang Gung Mem Hosp,Linkou Med Ctr,Dept Surg,Div Urol,5 Fuxing St,Taoyuan 333,Taiwan.","Taoyuan,Taiwan",121.3111,24.9889
311,"Cantonal Hosp St Gallen,Dept Neurosurg,St Gallen,Switzerland.","Cantonal Hosp St Gallen,Switzerland",9.37602,47.42642
312,"Ghent University Hosp,Dept Radiat Oncol,De Pintelaan 185,B-9000 Ghent,Belgium.","Ghent University Hosp,Belgium",-81.982208,33.470211
313,"University Campinas UNICAMP,Piracicaba Dent Sch,Dept Prosthodont & Periodontol,Ave Limeira 901,BR-13414903 Sao Paulo,Brazil.","Campinas,Brazil",-47.1,-22.9
314,"NYU,Hosp Joint Dis,Div Spine Surg,Orthopaed Surg,306 East 15th St,New York,NY 10003 USA.","York,USA",-97.5947,40.8708
315,"Washington University,Sch Med,Div Urol Surg,Dept Surg,4960 Childrens Pl,Campus Box 8242,St Louis,MO 63110 USA.","Washington,USA",-77.0163,38.9047
316,"UNT,Hlth Sci Ctr,Texas Coll Osteopath Med,3500 Camp Bowie Blvd,Ft Worth,TX 76107 USA.","Bowie,USA",-97.844,33.5566
317,"315 E Broadway M10 Rm 312,Louisville,KY 40202 USA.","Broadway,USA",-78.8016,38.6083
318,"Springer,Private Bag 65901,Auckland 0754,New Zealand.","Auckland,New Zealand",174.763,-36.8481
319,"University Las Palmas Gran Canaria,Inst University Invest Biomed & Sanitarias,Las Palmas Gran Canaria,Spain.","Las Palmas,Spain",-15.43,28.1
320,"Griffith University,Sch Pharm,Menzies Hlth Inst Queensland,Gold Coast Campus,Southport,Qld 4222,Australia.","Griffith,Australia",146.04,-34.29
321,"I Shou University,Dept Nursing,8 Yida Rd,Kaohsiung 82445,Taiwan.","Kaohsiung,Taiwan",120.2666,22.6333
322,"Capital Med University,Sch Gen Practice & Continuing Educ,10 You An Men Wai Xi Tou Tiao,Beijing 100069,China.","Beijing,China",116.3883,39.9289
323,"Mater Hlth Serv,Dept Nutr & Dietet,Level 3,Salmon Bldg,Raymond Terrace,South Brisbane,Qld 4101,Australia.","Brisbane,Australia",153.0351,-27.455
324,"University Washington,Div Gen Pediat & Hosp Med,Dept Pediat,Seattle Childrens Res Inst,Ctr Child Hlth Behav &,2001 Eighth Ave,Suite 400,Seattle,WA 98121 USA.","Washington,USA",-77.0163,38.9047
325,"Acad Med Ctr,Dept Gastroenterol & Hepatol,Meibergdreef 9,POB 22660,NL-1100 DD Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
326,"Ajou University,Inst Nursing Sci,Coll Nursing,164 World Cup Ro,Suwon 16499,Gyeonggi Do,South Korea.","Suwon,South Korea",127.0109,37.2578
327,"1100 E Leigh St,Richmond,VA 23298 USA.","Richmond,USA",-77.4755,37.5294
328,"Chungnam Natl University,Coll Nursing,266 Munwha Ro,Daejeon 301747,South Korea.","Daejeon,South Korea",127.425,36.3355
329,"Sunnybrook Hlth Sci Ctr,2075 Bayview Ave,T2-041,Toronto,ON M4N 3M5,Canada.","Toronto,Canada",-79.42,43.7
330,"Inst Curie,Psychooncol Unit,Paris,France.","Paris,France",2.3333,48.8667
331,"Hosp University Leon,Dept Hematol,Altos de Nava S-N,E-24008 Leon,Spain.","Leon,Spain",-5.57,42.58
332,"University Hosp Birmingham NHSFT,Dept Therapy Serv,Speech & Language Therapy,Birmingham,W Midlands,United Kingdom.","Birmingham,United Kingdom",-1.92,52.475
333,"University Birmingham,Birmingham Clin Trials Unit,Birmingham,W Midlands,United Kingdom.","Birmingham,United Kingdom",-1.92,52.475
334,"University York,Ctr Reviews & Disseminat,York,N Yorkshire,United Kingdom.","York,United Kingdom",-1.08,53.9704
335,"Indiana University Sch Med,Dept Pathol & Lab Med,Indiana University,Hlth Pathol Lab,350W 11th St,Room 4010,Indianapolis,IN 46202 USA.","Indiana,USA",-79.1552,40.622
336,"University Michigan Hlth Syst,Div Allergy & Clin Immunol,24 Frank Lloyd Wright Dr,POB 442,Suite H-2100,Ann Arbor,MI 48106 USA.","Ann Arbor,USA",-83.7312,42.2757
337,"McGill University,Hlth Ctr,Royal Victoria Hosp,Support & Palliat Care Div,1001 Decarie Blvd,Montreal,PQ H4A 3J1,Canada.","Victoria,Canada",-123.35,48.4333
338,"Michigan State University,Coll Nursing,1355 Bogue St,E Lansing,MI 48824 USA.","Lansing,USA",-87.5459,41.5646
339,"NIH,Pain & Palliat Care Serv,Clin Ctr,10 Ctr Dr,Bldg 10,Room 2-1733,Bethesda,MD 20892 USA.","NIH,USA",-98.51235,29.38882
340,"Kwame Nkrumah University Sci & Technol,Neurol Div,Dept Med,Kumasi,Ghana.","Kumasi,Ghana",-1.63,6.69
341,"University Alabama Birmingham,Dept Sociol,Birmingham,AL 35294 USA.","Birmingham,USA",-86.7986,33.5276
342,"Case Western Reserve University,Sch Med,Dept Epidemiol & Biostat,1312 Wolstein Res Bldg,2103 Cornell Rd,Cleveland,OH 44106 USA.","Cleveland,USA",-95.0992,30.3399
343,"Corvinus University Budapest,Fovam Ter 8,H-1093 Budapest,Hungary.","Budapest,Hungary",19.0833,47.5
344,"Duke University,Dept Obstet & Gynecol,Med Ctr,5324 McFarland Dr,Suite 310,Durham,NC 27707 USA.","McFarland,USA",-89.2922,43.0192
345,"Seoul Natl University,Dept Biomed Sci,Coll Med,103 Daehak Ro,Seoul 110799,South Korea.","Seoul,South Korea",126.9997,37.5663
346,"Natl Coll Ireland,Mayor St,Dublin 1,Ireland.","Dublin,Ireland",-6.2489,53.3331
347,"Sungkyunkwan University,Samsung Med Ctr,Dept Clin Res Design & Evaluat,SAIHST,81 Irwon Ro,Seoul 06351,South Korea.","Seoul,South Korea",126.9997,37.5663
348,"University MD Anderson Canc Ctr,1515 Holcombe Blvd,Unit 462,Houston,TX 77030 USA.","Anderson,USA",-122.2961,40.4509
349,"Leeds Beckett University,CL821,City Campus,Leeds LS1 3HE,W Yorkshire,United Kingdom.","Leeds,United Kingdom",-1.58,53.83
350,"Ohio State University,Wexner Med Ctr,Ctr Minimally Invas Surg,Columbus,OH 43210 USA.","Columbus,USA",-89.0299,43.3354
351,"Karolinska Inst,Dept Publ Hlth,Tomtebodavagen 18A,S-17177 Stockholm,Sweden.","Stockholm,Sweden",18.0973,59.3508
352,"Leiden University,Dept Neurosurg,Med Ctr,Postal Zone J11-R,Albinusdreef 2,NL-2333 ZA Leiden,Netherlands.","Leiden University,Netherlands",4.49015,52.161091
353,"Duesseldorf University Hosp,Dept Otorhinolaryngol,Dusseldorf,Germany.","Dusseldorf,Germany",6.78,51.2204
354,"C Rafael Alberti 12,Caceres 10005,Spain.","C Rafael Alberti 12,Spain",-1.93913,37.16806
355,"St James Hosp,Surg,Dublin 8,Ireland.","Dublin,Ireland",-6.2489,53.3331
356,"Nanjing Normal University,Dept Phys Educ,Nanjing,Jiangsu,China.","Nanjing,China",118.78,32.05
357,"Kobe University,Grad Sch Hlth Sci,Dept Community Hlth Sci,Suma Ku,7-10-2 Tomogaoka,Kobe,Hyogo 6540142,Japan.","Kobe,Japan",135.17,34.68
358,"Gacheon University,Dept Nursing Sci,Coll Nursing,Incheon,South Korea.","Incheon,South Korea",126.6422,37.4761
